shard,iteration,utc,time_source,archive,checkpoint_archive_sha256,archive_mtime_ns,completed_intervals,completion_percent
shard-008,6618,2026-09-16T16:06:17.108208+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006618-speculative.json.gz,fbd5e8a38bdcce5688220ec7dd2fee3850a752748ddaeb41502d30f955eb44cf,1789574777570218545,7368,84.10958904109589
shard-008,6619,2026-09-16T16:06:45.372802+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006619-speculative.json.gz,7847bda74bbd2feefb254e62f009bedc03da11c873a6805c9c51796c548c20a2,1789574805822585762,7369,84.12100456621005
shard-008,6620,2026-09-16T16:07:07.721864+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006620-speculative.json.gz,e91d96c664f00335e0168b9c423fa7e2e7d561d1b935ceb51c6dcdfd04d6fb4b,1789574828170494943,7370,84.1324200913242
shard-008,6621,2026-09-16T16:07:31.400979+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006621-speculative.json.gz,98a7b6f462401454abc75f5a7d2dfa707e8fe77f4a56d4d74a6dcc7978b7dcce,1789574851822258436,7371,84.14383561643835
shard-008,6622,2026-09-16T16:09:18.702943+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006622-speculative.json.gz,4bcaa1ba966440b60547ea3e96ef42578d55822fb0d35cddf2d359803f8bb63c,1789574959138974363,7372,84.15525114155251
shard-008,6623,2026-09-16T16:10:01.210135+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006623-speculative.json.gz,39686dc790acb0bd2f521f4cf10c4ebcea29a759b9d95c130b994d6ea403c72a,1789575001610209439,7373,84.16666666666667
shard-008,6624,2026-09-16T16:10:31.809762+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006624-speculative.json.gz,2a4069903c6adf70bb9611df78d1cfcab26181b838f404f14f6a1b84309e6c79,1789575032238910128,7374,84.17808219178082
shard-008,6625,2026-09-16T16:18:07.345334+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006625-speculative.json.gz,1fb26cb8990069d0691ca2f930ed540838f92f90d9da3e8ff169cd9b0683f666,1789575487757292232,7375,84.18949771689498
shard-008,6626,2026-09-16T16:20:08.224534+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006626-speculative.json.gz,fdb320eeba606dad48576bcaf3347597aebf5504e4cbabdbd15882ab5b2aa8d6,1789575608634616088,7376,84.20091324200914
shard-008,6627,2026-09-16T16:20:44.639735+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006627-speculative.json.gz,162a1bdc5ba14c966da4b308ab3eee6d49f4216efd483a496d0daaa71ad95ba4,1789575645064139532,7377,84.21232876712328
shard-008,6628,2026-09-16T16:21:29.136463+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006628-speculative.json.gz,97d318dc3c8ce4e07925afdcf399ac8ec49be49f0238b69e2b0920b304ecb620,1789575689559266148,7378,84.22374429223744
shard-008,6629,2026-09-16T16:26:51.091870+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006629-speculative.json.gz,c20d928536767fc46a75e5777f6e89d49cc5ea6669d17fa718d2e23e906d70d5,1789576011489991113,7379,84.2351598173516
shard-008,6630,2026-09-16T16:29:28.323185+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006630-speculative.json.gz,77f722ef418940524dd42126e46e26845ff83292ef05310202d957798cf3d8e1,1789576169253082656,7380,84.24657534246575
shard-008,6631,2026-09-16T16:30:15.263498+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006631-speculative.json.gz,d343760082ecbabe0ac141995844b2453d2fd32b49cf475ac851370111d1c563,1789576215683820001,7381,84.2579908675799
shard-008,6632,2026-09-16T16:30:58.180702+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006632-speculative.json.gz,ebd2708d666fd28d2d1b1151682f19389e3b3be594f4f17551a34be6fcea8faf,1789576258601517239,7382,84.26940639269407
shard-008,6633,2026-09-16T16:31:36.279693+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006633-speculative.json.gz,1319357c7f85347dbfffa64a1d0c64fc1f29f227081c0799a81d1ba195d7ac77,1789576296710547811,7383,84.28082191780823
shard-008,6634,2026-09-16T16:32:11.817734+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006634-speculative.json.gz,dc1b544a0326ef4c12bb18e5867c1cb75243c0114400f478ad159063e8d59d75,1789576332641601534,7384,84.29223744292237
shard-008,6635,2026-09-16T16:32:57.451496+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006635-speculative.json.gz,bb155384ceb839763fec6e17497b501168922588b2a8ff2dcfaa8b1aeb774b3f,1789576377873200427,7385,84.30365296803653
shard-008,6636,2026-09-16T16:33:31.741709+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006636-speculative.json.gz,d6d13f6c184ab3a0e9672157c566d7fcf1cd0806d99abdc871518f42196ed422,1789576412175961000,7386,84.31506849315069
shard-008,6637,2026-09-16T16:34:14.401142+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006637-speculative.json.gz,0f9128c6a3ea563ffd654af60498d1a32de76a6d9589a7babb10d78952e4b4b5,1789576454824376530,7387,84.32648401826484
shard-008,6638,2026-09-16T16:34:59.786161+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006638-speculative.json.gz,7ae04d2e52c78219094573fae556e6497881d766807dcfcf4d834a271db516d7,1789576500224626208,7388,84.337899543379
shard-008,6639,2026-09-16T16:35:36.453233+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006639-speculative.json.gz,967975affac614cb7246147c5f03603627769a4008c8792030acc11c52f4baff,1789576536887185564,7389,84.34931506849315
shard-008,6640,2026-09-16T16:36:22.807329+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006640-speculative.json.gz,7d15ad73606dbc62b1774ea65688d4bf8d9e20da9929fd0ca646085909096266,1789576583233906077,7390,84.3607305936073
shard-008,6641,2026-09-16T16:37:11.461526+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006641-speculative.json.gz,a1b54e38cd0eb57e8a4e515e809d7287496989fdb9e2f8e35637e70844050278,1789576631874904473,7391,84.37214611872146
shard-008,6642,2026-09-16T16:37:49.707700+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006642-speculative.json.gz,08beb00717d9459594b17401861d5c8bbb74852f175320aadc21b26bb212e5bd,1789576670122585039,7392,84.38356164383562
shard-008,6643,2026-09-16T16:38:28.808346+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006643-speculative.json.gz,5f4431efb6c0cbec6ade59533e874ba9ccf4a85586a9233284caf0e5ade2b57c,1789576709218852974,7393,84.39497716894977
shard-008,6644,2026-09-16T16:39:25.739239+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006644-speculative.json.gz,8d29eeb853285e2abe5b68d0f1ccd7c405320254f92e9afd169f183734d5d949,1789576766168343213,7394,84.40639269406392
shard-008,6645,2026-09-16T16:40:05.326985+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006645-speculative.json.gz,f9c95c520d2f2a2eef8591b65389330f1d69a5c56ecc435f8def255e3e2cebf3,1789576806185527174,7395,84.41780821917808
shard-008,6646,2026-09-16T16:40:53.980950+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006646-speculative.json.gz,633f25c5b1e279b6deb720020aef56d1234e59a3cbce13d31839f07e49a99e3a,1789576854407840230,7396,84.42922374429224
shard-008,6647,2026-09-16T16:41:31.544579+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006647-speculative.json.gz,4d6825632eabf1a899e86c1226fa18d6460bf6890fd91a76b60c9a69905cddc5,1789576891967485708,7397,84.44063926940639
shard-008,6648,2026-09-16T16:42:03.118475+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006648-speculative.json.gz,2f3bba87341242db1510a1ce45e744b1907fde3b4cefbe1d7fbcf28e96e6f99e,1789576923540616196,7398,84.45205479452055
shard-008,6649,2026-09-16T16:42:39.472527+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006649-speculative.json.gz,2b32ad36837c038baf22d820409e15f4b7ee8061771c5ffa4012cbc60f38954d,1789576960253729445,7399,84.46347031963471
shard-008,6650,2026-09-16T16:43:32.719345+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006650-speculative.json.gz,64535932cbb5b206661ac14d7045f3f87bc4cb18d3097b7d1b91a1629fffa23e,1789577013137341280,7400,84.47488584474885
shard-008,6651,2026-09-16T16:45:29.219458+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006651-speculative.json.gz,b0da72004fc46c1dc4de077ba6b84eb78ded576be551e38ee121712eebafa56e,1789577129632023215,7401,84.48630136986301
shard-008,6652,2026-09-16T16:46:38.629463+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006652-speculative.json.gz,e0ce922fa5b5222408e2033de2089311e50d71ab784ffee788c6556a3721a67d,1789577199044280570,7402,84.49771689497717
shard-008,6653,2026-09-16T16:47:25.703114+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006653-speculative.json.gz,7c37f63a2a2ea595f492c4f69aac8df747c307265832ccd87fad551e25a56628,1789577246123230715,7403,84.50913242009132
shard-008,6654,2026-09-16T16:47:58.574183+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006654-speculative.json.gz,4056a3e26553001cb65fda8bf69a02dd1e33ce5debca0b2e26c1f7b3d02e2c53,1789577278960708044,7404,84.52054794520548
shard-008,6655,2026-09-16T16:48:35.783611+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006655-speculative.json.gz,40689b54689eb3921ae2fd5d35aacbed1a8e0e4eaa201869fc324ee256c328fb,1789577316189656194,7405,84.53196347031964
shard-008,6656,2026-09-16T16:49:38.981729+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006656-speculative.json.gz,758fb2a522a88628acc93e5eb3f63f071521283ffb1684908629a0c8044db5c1,1789577379405248613,7406,84.54337899543378
shard-008,6657,2026-09-16T16:50:34.130323+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006657-speculative.json.gz,56c06be1334dd0de3d1a2e02365ba744591c74002ece57cfe4adf677cf4b6261,1789577434502063739,7407,84.55479452054794
shard-008,6658,2026-09-16T16:51:19.823030+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006658-speculative.json.gz,22295dc9c0338c4b2f2637607e655b13db0f8aadfd77794c8762947c1763a031,1789577480243538082,7408,84.5662100456621
shard-008,6659,2026-09-16T16:51:47.810313+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006659-speculative.json.gz,d7c51701f2deb864ebbf4e2d7586d4045c7cd93d0117d50bbd3161f2726725dc,1789577508237443546,7409,84.57762557077625
shard-008,6660,2026-09-16T16:53:19.313356+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006660-speculative.json.gz,35f8c1cd76467b72b26b10c576d9379702b61c4fd8e772063182069a452791d1,1789577600061555990,7410,84.58904109589041
shard-008,6661,2026-09-16T16:54:02.002079+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006661-speculative.json.gz,67e7db99f838f1d7585cdeca65e9f0af63d13854ad34df19431f6904eda326ca,1789577642401692348,7411,84.60045662100457
shard-008,6662,2026-09-16T16:54:46.487897+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006662-speculative.json.gz,443a58cb009e4b9af335c5ea79148eb8c05c0c4ee1fed5a9d2adc89a6127cf1a,1789577686916973673,7412,84.61187214611873
shard-008,6663,2026-09-16T16:55:40.356510+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006663-speculative.json.gz,fd8ec87a0798d44094a727e340a7618023bd8a60a0665f93ce5f974f5cc84be3,1789577740726745154,7413,84.62328767123287
shard-008,6664,2026-09-16T16:56:21.625072+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006664-speculative.json.gz,0ab41c2d1f2be6a39835c2e61854e02e864da4a9c44a61f2248231bd8801bf00,1789577781973499796,7414,84.63470319634703
shard-008,6665,2026-09-16T16:56:48.359888+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006665-speculative.json.gz,1b3e1df326513bf2b56a9c4c40b7caa188a4499fe933882f2242162f5a36c443,1789577808767043108,7415,84.64611872146119
shard-008,6666,2026-09-16T16:57:18.647924+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006666-speculative.json.gz,73c67671228015ed62cdee5bc79adcfdea7ee05a320042a416e0aae0cd1da08f,1789577839071520158,7416,84.65753424657534
shard-008,6667,2026-09-16T16:58:05.492333+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006667-speculative.json.gz,904756b52a1cac644543b7fcc6bb6c4a8f1b10588185ea981db88c92b7195d10,1789577885918303218,7417,84.6689497716895
shard-008,6668,2026-09-16T16:59:30.421524+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006668-speculative.json.gz,b590979eaec02fd43bc1b6b06b479b1b76a0539269daa9f42fe692c1dafe364e,1789577970838394174,7418,84.68036529680366
shard-008,6669,2026-09-16T17:02:20.952403+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006669-speculative.json.gz,9d666dbec4befda7fe29969a092f2813bcfd49efa105bcff79aea65677cd947a,1789578141336483589,7419,84.6917808219178
shard-008,6670,2026-09-16T17:04:22.569136+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006670-speculative.json.gz,15cb01c613b91359fca73bcfafbc2318737aeb4cdaf18ab520fd564f0a2a89ab,1789578262944135320,7420,84.70319634703196
shard-008,6671,2026-09-16T17:06:48.979521+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006671-speculative.json.gz,3a655a01329be096c3c366c8b0decfae3a7b8145074237cf8587374f37f2d03e,1789578409361583075,7421,84.71461187214612
shard-008,6672,2026-09-16T17:08:53.056026+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006672-speculative.json.gz,f0c86482c825a6edc071e4f54272c53f52b3ef16ddbd60d6fc28b4f4497f8f33,1789578533414634384,7422,84.72602739726027
shard-008,6673,2026-09-16T17:10:32.668213+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006673-speculative.json.gz,c244961e0b19e0ffaf846305c1ab6bf4ee2315dfb0fbda3acf74f41971beeb0f,1789578633051704070,7423,84.73744292237443
shard-008,6674,2026-09-16T17:11:11.611349+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006674-speculative.json.gz,c6b5d3faeb5ba4900d58a2ac55f4dc80a0cf1d0fcf10a1c4ddcba1a4ed0a64b0,1789578672331919902,7424,84.74885844748859
shard-008,6675,2026-09-16T17:12:06.361631+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006675-speculative.json.gz,bf292a2ac8bdb7f9470bdae04d4e8b5cbd8296c3a7f5ca0610d495f1f6509baa,1789578726710154106,7425,84.76027397260275
shard-008,6676,2026-09-16T17:12:45.352304+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006676-speculative.json.gz,13d6fb2c6d586128aae170bdc169437e2e3ce9bd05beb622f12a4e599844b86a,1789578765732007521,7426,84.77168949771689
shard-008,6677,2026-09-16T17:14:05.913038+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006677-speculative.json.gz,d849354297f8668350ef346c9ee0c7d0eb08cc408c7916f22ccb03fdfce68064,1789578846298755456,7427,84.78310502283105
shard-008,6678,2026-09-16T17:14:56.757441+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006678-speculative.json.gz,28eaa2890b6dd304d2592d61b19b8a1f90008fcec79f6c5aa4abaae409983694,1789578897493298311,7428,84.79452054794521
shard-008,6679,2026-09-16T17:15:20.632699+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006679-speculative.json.gz,58dab992c01082a74e86834816d51889a89b91fb8a69d10c3907ec87cb0108a5,1789578921009210832,7429,84.80593607305936
shard-008,6680,2026-09-16T17:16:00.738194+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006680-speculative.json.gz,ba5212853effb05ecdcf42fcfeddc2f3c781eed5026f8f4bb8e215e074174a33,1789578961115125019,7430,84.81735159817352
shard-008,6681,2026-09-16T17:16:28.919060+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006681-speculative.json.gz,31724b976061ea07116fdd7aa2ceca2a49d48828b7f71de2d5009f8047cbcdf1,1789578989284030038,7431,84.82876712328768
shard-008,6682,2026-09-16T17:16:51.568700+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006682-speculative.json.gz,7e91b1c4c9a7612212a5043547773996d772059017e084f1d9feb1b22d6f6b14,1789579011894615802,7432,84.84018264840182
shard-008,6683,2026-09-16T17:17:38.783233+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006683-speculative.json.gz,c5758a144af60ab73f0280831c838b07fd15ea7bf48f51ec92b018b5225953ce,1789579059100730821,7433,84.85159817351598
shard-008,6684,2026-09-16T17:18:33.139896+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006684-speculative.json.gz,1c4518e23557424f886089293ebe556a4899545f41a4a80c0a8ab91c33b2da89,1789579113524912621,7434,84.86301369863014
shard-008,6685,2026-09-16T17:19:08.526046+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006685-speculative.json.gz,7c3c2266ca840fdacee792b703d57e81b21c7cd2a6a02b48318200a17be37e28,1789579148901191408,7435,84.87442922374429
shard-008,6686,2026-09-16T17:19:55.092354+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006686-speculative.json.gz,d37280d4846af8e626470105993f508399e23e9d451be20d9d61aa1e59ae3b10,1789579195457804581,7436,84.88584474885845
shard-008,6687,2026-09-16T17:20:34.111843+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006687-speculative.json.gz,c2717578ea97110e2d587b6189489d9ea5d9fcc467ea9aaf72cc15cfc4d1dc7d,1789579234438157421,7437,84.8972602739726
shard-008,6688,2026-09-16T17:21:52.474598+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006688-speculative.json.gz,e435003eddd6bafee84482b9a73347ea9b69d450defda854bb65e3aead663052,1789579312846528046,7438,84.90867579908675
shard-008,6689,2026-09-16T17:22:19.515904+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006689-speculative.json.gz,fe9cd4a045a77955c89bbde4331407211aaa374fb4b12e741569bde7a6b2fda9,1789579340178679779,7439,84.92009132420091
shard-008,6690,2026-09-16T17:22:40.868550+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006690-speculative.json.gz,f20b12b0c4de2f14ea750adf53cff246f17fad7d88cf22c6a5809fb92a40d8ef,1789579361247180010,7440,84.93150684931507
shard-008,6691,2026-09-16T17:23:01.963986+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006691-speculative.json.gz,39684ca60505c2f509a86b1a5fedce88eb7cce90c23cccb325bdeb5f1e488a86,1789579382328418445,7441,84.94292237442923
shard-008,6692,2026-09-16T17:23:24.267875+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006692-speculative.json.gz,1beec7545bec22ba2da4ab2d97ba6308b79aa2dd0dd508e157023b702cb57195,1789579404637372942,7442,84.95433789954338
shard-008,6693,2026-09-16T17:24:22.314007+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006693-speculative.json.gz,35f3436b40d8a751221e0ce451c292ce1d0cde03fd8324af02ea41ce0045f587,1789579463027263123,7443,84.96575342465754
shard-008,6694,2026-09-16T17:27:06.460197+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006694-speculative.json.gz,60ee002c0301422e45587134cae3023166b5e16dfc2525277a03bc954667e1db,1789579626824802291,7444,84.9771689497717
shard-008,6695,2026-09-16T17:27:52.521051+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006695-speculative.json.gz,4687166618ee9fc90e6106a010fb6b292108a5a8ed0784144214f675630f679f,1789579672889527079,7445,84.98858447488584
shard-008,6696,2026-09-16T17:28:37.436920+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006696-speculative.json.gz,5b2a87d34c4854abeccde3c955aa5f236b3d3d5f1155d785ed0941a040c38b63,1789579717807722812,7446,85.0
shard-008,6697,2026-09-16T17:34:38.655058+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006697-speculative.json.gz,a2d39aa1d51b6b00e419e912377cb1801ec52d79f6c954747cb4fe0df085a99f,1789580078972503218,7447,85.01141552511416
shard-008,6698,2026-09-16T17:35:49.118467+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006698-speculative.json.gz,96356bcea72db47d7027336e62d64305c5d21a71a231c81a4f6765e3f9ece1b3,1789580149451485716,7448,85.0228310502283
shard-008,6699,2026-09-16T17:36:34.495866+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006699-speculative.json.gz,bbaeb73187536a3d1826a2634edfe5b302f6b1d277ca06a233df03be811018b2,1789580194825216745,7449,85.03424657534246
shard-008,6700,2026-09-16T17:37:26.455780+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006700-speculative.json.gz,6a53db6da8280ef95e9066149ab4d6d7e0a20bf92147d5f829ccacdadd5e25df,1789580246784774034,7450,85.04566210045662
shard-008,6701,2026-09-16T17:38:33.396213+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006701-speculative.json.gz,2599b02b366f832b35c86258b4923f1af01975d18a59b666ba41a79d6b93974b,1789580313724237444,7451,85.05707762557077
shard-008,6702,2026-09-16T17:39:16.652825+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006702-speculative.json.gz,f67b29e3e3c8684a1ae21b51ea9d20b135103352cfb9668f1bbf15978cddcd3e,1789580356974634835,7452,85.06849315068493
shard-008,6703,2026-09-16T17:39:47.021555+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006703-speculative.json.gz,6cc43d821f734c87f21fb936a63105ef248debc277ec77ff05f07992d98843ef,1789580387345045820,7453,85.07990867579909
shard-008,6704,2026-09-16T17:40:23.649633+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006704-speculative.json.gz,6e88e038a7086d2359ebfdaea2da972788ad8225e7936d1b3ee25d6a25580d99,1789580423976412054,7454,85.09132420091325
shard-008,6705,2026-09-16T17:40:53.081443+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006705-speculative.json.gz,951d5f78ac4062533d00d26d9890afb7d4f96474ba80a482b609d0d3653c556a,1789580453471222297,7455,85.1027397260274
shard-008,6706,2026-09-16T17:41:20.147782+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006706-speculative.json.gz,6c7cc4a18e4591f394f686dad7283ea69596207c61c7d18136b9b4f8eb698afc,1789580480506281607,7456,85.11415525114155
shard-008,6707,2026-09-16T17:42:00.148109+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006707-speculative.json.gz,26e363551a500104933f7708cf030e5fa7563af1a2e02a3fb7fc8440011cc026,1789580520473402642,7457,85.12557077625571
shard-008,6708,2026-09-16T17:42:58.199357+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006708-speculative.json.gz,0fec645341858cca994fac6fec9d7e826b0a04b91363183d320725aa11adcd05,1789580578525947825,7458,85.13698630136986
shard-008,6709,2026-09-16T17:43:40.457020+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006709-speculative.json.gz,93f709717076238e709959541fd6bd26e68e2f3f44b638e37d0022557a92104b,1789580620776310586,7459,85.14840182648402
shard-008,6710,2026-09-16T17:44:23.847881+00:00,anchored_checkpoint_event,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006710-speculative.json.gz,4c3b3b7d8d50770ba5caff966d12e5ac848a2fe7341b5a6ff7a0678db4e12312,1789580664170062005,7460,85.15981735159818
