iteration,timestamp,shard,generator_l1_mw,battery_l1_mw,soc_end_l1_mwh,soc_initial_l1_mwh,generator_net_change_mw,generator_counterdirection_mw,battery_net_change_mw,generator_l1_pct_load,battery_l1_pct_fleet_rating,soc_end_l1_pct_fleet_capacity,controller_id,archive_sha256,policy,operator_intervention,storage_bus_41.delta_b_mw,storage_bus_41.delta_soc_end_mwh,storage_bus_65.delta_b_mw,storage_bus_65.delta_soc_end_mwh,storage_bus_89.delta_b_mw,storage_bus_89.delta_soc_end_mwh,storage_bus_105.delta_b_mw,storage_bus_105.delta_soc_end_mwh,opposing_6h_mw,battery_6h_mw,generator_rank,battery_rank,spatial_score,temporal_score,joint_score
7263,2025-10-30 15:00:00+00:00,shard-009,829.260937052235,0.003568233231222,0.0051125856509415,0.0015443524196783,171.61243607188297,328.82425049017604,0.0034374929047958,17.22638851459676,0.0013168109455221,0.0004716836252582,s4b-shard-009/ac-007263/spec-v1-00,064f127ffb9a9d2c28ca3e82100af7b2c6f3be60e0c9da7ab4161d297ea3a390,causal_first_speculative_v1,False,-2.7760193922649255e-05,0.0008371483753464,-1.2871895816635414e-05,0.0002633513295222,-2.473807347379775e-05,2.6539889233845315e-05,0.0035028630680089,-0.0039855460568389,396.64684897555065,2.415609077998042,0.6847126436781609,0.2866666666666667,0.3980459770114942,0.2866666666666667,0.2866666666666667
7264,2025-10-30 16:00:00+00:00,shard-009,807.7196508007761,2.9371423569490336,2.942247426924105,0.0051125856509415,189.10139192768904,309.3091294365435,2.937093960695003,16.530122429130802,1.0839149107028805,0.2714497179099072,s4b-shard-009/ac-007264/spec-v1-00,6ed01cedc66206fcd18a932f2e2234c75a12ea620bc8af535d4b41bab0a4cd6d,causal_first_speculative_v1,False,3.628073237794629e-06,0.0008335203021019,1.2976473166404813e-07,0.0002632215648645,-2.4198127015126164e-05,5.073801625599117e-05,2.937114400984049,-2.9410999470408825,376.53927423934965,1.1914873230912015,0.5826436781609196,0.22045977011494253,0.362183908045977,0.22045977011494253,0.22045977011494253
7265,2025-10-30 17:00:00+00:00,shard-009,806.8418343317527,9.296833859231306,8.098852354391333,2.942247426924105,189.89278866690623,308.4745228324232,5.1584796035387015,16.36261199911621,3.4308779138698986,0.7471945312538883,s4b-shard-009/ac-007265/spec-v1-00,16d23db76f7f91f1a9d0234df0bf3ac1d680b6d3ce0ae93bdc66cfa4c58823ea,causal_first_speculative_v1,False,7.2275529136514685,-7.22671939334937,8.779645374738214e-05,0.0001754251109105,1.6021279788376577e-05,3.471673647936768e-05,-2.0691771278463023,-0.8719228191945732,355.0530514754634,2.039827464482112,0.4531034482758621,0.2697701149425287,0.18333333333333335,0.2697701149425287,0.2697701149425287
7266,2025-10-30 18:00:00+00:00,shard-009,964.8531260598644,8.280623093688138,12.11720127488676,8.098852354391333,194.57886188201456,385.13713208892494,2.013638128091202,19.5122385703726,3.0558582970702552,1.117924630616195,s4b-shard-009/ac-007266/spec-v1-00,9fad8306c5ffe6eae071e2cb1fe353502329e50e4a6133b08ad1dbb8073c134b,causal_first_speculative_v1,False,-1.2590304941071384,-5.967688899242226,5.147122262705956,-5.14694683759501,8.348183714312736e-06,2.6368552767053188e-05,-1.87446198869133,1.0025391694967567,348.4157730369421,3.4198691371073315,0.4239080459770115,0.33275862068965517,0.09114942528735631,0.33275862068965517,0.33275862068965517
7267,2025-10-30 19:00:00+00:00,shard-009,957.6113264588575,8.993991310302537,17.12521284911634,12.11720127488676,200.82750663375168,378.391909912553,-5.14938185683891,19.436090872353116,3.319117735272312,1.579960323697026,s4b-shard-009/ac-007267/spec-v1-00,593b9dfbc78eb8fd9809d9aa2193640d92e99c2c30d083f70d207f4c3fc81d92,causal_first_speculative_v1,False,-1.9929747013784436,-3.9747141978637823,1.922289560073814,-7.06923639766876,1.5166657999851991e-05,1.1201894764667486e-05,-5.07871188219228,6.0812510516890335,345.27465604080976,4.918766999253132,0.4096551724137931,0.38873563218390805,0.02091954022988507,0.38873563218390805,0.38873563218390805
7268,2025-10-30 20:00:00+00:00,shard-009,946.3209212686202,12.373019050415952,7.410308304677639,17.12521284911634,206.54975264587807,369.8855843113711,-12.372988231740846,19.397513636855265,4.5661048084464255,0.6836699322167766,s4b-shard-009/ac-007268/spec-v1-00,0382c2f97477009d344c2ba9da9e726ec810e51871f3aa0c90aa44a8bb0526b0,causal_first_speculative_v1,False,-4.024971281416557,0.050257083552772,-7.069418491489877,0.0001820938210812,1.5409337553376494e-05,-4.20744278528673e-06,-1.2786138681719663,7.359864919861001,346.67042151199865,6.9808629839697085,0.4160919540229885,0.4705747126436782,-0.054482758620689686,0.4705747126436782,0.4160919540229885
7269,2025-10-30 21:00:00+00:00,shard-009,925.5374095088775,7.408081073103312,0.0022430004968973,7.410308304677639,184.3790139114138,370.5791977987319,7.408081073103312,19.270252423684177,2.7338577974727056,0.0002069376785184,s4b-shard-009/ac-007269/spec-v1-00,ac74ad9974ef34dca07dbfb9c32808c225b9ec58591f827177e4d157474192bb,causal_first_speculative_v1,False,0.0502250584569611,3.202509581257118e-05,6.871610604495717e-05,0.0001133777150243,7.884461311594777e-06,-1.20919040540457e-05,7.357779414078994,0.0020855057820062,353.62957939675795,8.214948457281723,0.44620689655172413,0.5128735632183908,-0.06666666666666671,0.5128735632183908,0.44620689655172413
7270,2025-10-30 22:00:00+00:00,shard-009,836.114796712396,0.0023732977647911,0.0002964697687453,0.0022430004968973,187.38702778335548,324.36388446452025,0.0023732977647911,17.769940713924846,0.000875835258277,2.7352096345912644e-05,s4b-shard-009/ac-007270/spec-v1-00,1a3df340dec4ad0e1e5f6f84517434843ed0f37664a7eb97043abceaa6d60146,causal_first_speculative_v1,False,2.3276043438803538e-05,8.749052376799682e-06,5.1132420999293266e-05,6.224529397513834e-05,1.0875739086532644e-05,-2.29676431331427e-05,0.0022880135612665,-0.0002025077792602,356.13870523475407,7.725820280751016,0.4575862068965517,0.4979310344827586,-0.04034482758620689,0.4979310344827586,0.4575862068965517
7271,2025-10-30 23:00:00+00:00,shard-009,814.5175619954857,2.6051086677585333,2.6052893462348035,0.0002964697687453,179.28389191653574,317.616835039475,2.6050849647466237,17.73741104681327,0.96138211425269,0.2403621978347528,s4b-shard-009/ac-007271/spec-v1-00,142b4ffbe509b4a8b3c70a9a1d2f70864f34a6c218cd69b56e60bc5d4332e73e,causal_first_speculative_v1,False,2.604943901932339,-2.604935152879964,3.729508795912652e-05,2.495020612514054e-05,-1.1851505954924869e-05,-1.1116137173416972e-05,0.0001156192322804,-0.0003181270115406,357.6624239359294,6.610532748838889,0.4654022988505747,0.45482758620689656,0.010574712643678152,0.45482758620689656,0.45482758620689656
7272,2025-10-31 00:00:00+00:00,shard-009,828.7026527893031,11.52854537842374,14.133467105770755,2.6052893462348035,162.682419358018,333.01011671564254,11.528226978555669,18.50465012856906,4.254462574762123,1.303943925260297,s4b-shard-009/ac-007272/spec-v1-00,40f7acb09126f58a4970655dd509d924b09b4ce960e42d60df88075349c7653f,causal_first_speculative_v1,False,11.528349801404485,-14.133284954284449,2.4609509811695387e-05,3.406962605367881e-07,1.176757541076566e-05,-2.288371254621779e-05,-0.0001591999340372,-0.0001589270775034,348.9745880403823,7.151853129628155,0.4271264367816092,0.4764367816091954,-0.04931034482758617,0.4764367816091954,0.4271264367816092
7273,2025-10-31 01:00:00+00:00,shard-009,871.4328593509239,0.1939232495925477,14.32704084815664,14.133467105770755,163.66376700695292,353.88454617198545,0.1930902884410326,19.99572044092167,0.0715649009207919,1.321802905196714,s4b-shard-009/ac-007273/spec-v1-00,5ea26eaa2ab143f13a1343b7a6982ad9b097e87b020e81432e445d98ba9ad08f,causal_first_speculative_v1,False,0.193482936556456,-14.326767890840902,2.3832460334187447e-05,-2.349176406823972e-05,-1.5485829565067103e-05,-7.39788298176336e-06,-0.0004009947461924,0.0002420676686889,344.89002741695435,5.685175119509824,0.40804597701149425,0.4164367816091954,-0.00839080459770114,0.4164367816091954,0.40804597701149425
7274,2025-10-31 02:00:00+00:00,shard-009,873.9893586963753,11.34661808149466,25.67364494546771,14.32704084815664,141.69227764492828,366.14854052572355,11.346586605789534,20.58057111741172,4.187324627110808,2.3686327718032856,s4b-shard-009/ac-007274/spec-v1-00,b6c092f958d85a92f5c866a5d682321fde05ff2561d21a5a24f69ee1a036a8cc,causal_first_speculative_v1,False,2.535558745290241,-16.862326636131144,8.811043598351855,-8.811067090115785,-6.992091720459288e-06,-4.057912548205423e-07,-8.74576084209912e-06,0.0002508134295311,344.2671867860131,5.514108291356275,0.4050574712643678,0.40954022988505745,-0.004482758620689642,0.40954022988505745,0.4050574712643678
7275,2025-10-31 03:00:00+00:00,shard-009,884.3220084650145,0.000316492289856,25.673885117,25.67364494546771,141.45982281540634,371.43109282480407,-0.0002613200684435,21.299967148443727,0.0001167974413244,2.368654929863173,s4b-shard-009/ac-007275/spec-v1-00,159e92b31e339e2fb1e95ec7b38bb04c3fa958d9e95048cc8665cd2498b02f56,causal_first_speculative_v1,False,2.758611070623298e-05,-16.86235422224185,-3.7754587645433086e-05,-8.81102933552836,-5.5587541464748995e-06,5.152962899046543e-06,-0.0002455928373578,0.0004964062668889,344.4091692903585,4.279480861220699,0.40563218390804595,0.364367816091954,0.04126436781609194,0.364367816091954,0.364367816091954
7276,2025-10-31 04:00:00+00:00,shard-009,881.8633346926418,0.8416381851178097,24.832282021875905,25.673885117,135.90706381394935,372.97813543934626,-0.8408370010526119,21.61469093689051,0.3105958334323715,2.2910092088836933,s4b-shard-009/ac-007276/spec-v1-00,a01acf92a3e5f5912ea05aaeab292dba8984a65e6791bb65311c28c6763a5cbf,causal_first_speculative_v1,False,-0.8410943969271831,-16.02125982531466,-0.0001256511610918,-8.810903684367076,-1.754499693589681e-05,2.269795987785983e-05,0.0004005920325988,9.581423429015156e-05,352.51154445282947,4.419358342446202,0.4419540229885057,0.36919540229885056,0.07275862068965516,0.36919540229885056,0.36919540229885056
7277,2025-10-31 05:00:00+00:00,shard-009,877.6962284829518,0.1113279532188386,24.7227746784107,24.832282021875905,132.58125561033492,372.55748643630847,-0.1093078793210468,21.745405438127868,0.0410841606592328,2.280906136918815,s4b-shard-009/ac-007277/spec-v1-00,3d383a359eba2e221638133801dfe1f48ae4f00ae6b9a28126c4bf08bb64e207,causal_first_speculative_v1,False,-0.1103001633330802,-15.910959661981584,-1.7752936862589513e-05,-8.81088593143022,3.917837786244848e-06,1.8780122076123007e-05,0.0010061191111096,-0.0009103048768194,361.668319685635,4.003728223356252,0.4879310344827586,0.3549425287356322,0.1329885057471264,0.3549425287356322,0.3549425287356322
7278,2025-10-31 06:00:00+00:00,shard-009,877.0047968060551,0.9061549974260354,25.628844065993498,24.7227746784107,131.42381327916968,372.7904917634427,0.9060630722063344,21.795142068748255,0.3344049398198964,2.364499473568709,s4b-shard-009/ac-007278/spec-v1-00,e81cdbe573129e1dbdc6bb3ee9734e002de20b670d24d26f6144382605a39c14,causal_first_speculative_v1,False,-3.145406068833774e-05,-15.910928207920898,-1.1350860993138005e-05,-8.810874580569362,-3.157688169140065e-06,2.1937810231520416e-05,0.9061090348161848,-0.9070193396930042,368.29838219360175,2.233329826523302,0.5281609195402299,0.27816091954022987,0.25000000000000006,0.27816091954022987,0.27816091954022987
7279,2025-10-31 07:00:00+00:00,shard-009,878.9584194528076,1.1752269966672149,26.804046142781814,25.628844065993498,124.77562834132038,377.0913955557436,1.175224102610704,21.7357043370694,0.4337025279467116,2.472922806464551,s4b-shard-009/ac-007279/spec-v1-00,7e8b745947ed79d358eef9a5d79da63f17607b0ef4d759421bc54501a402de14,causal_first_speculative_v1,False,-1.4470282554620215e-06,-15.910926760892645,2.530103792187598e-07,-8.81087483357976,1.1012911215530462e-05,1.0924899044084668e-05,1.1752142837173647,-2.082233623410371,372.1661904242281,2.3968804510357464,0.5551724137931034,0.28574712643678163,0.2694252873563218,0.28574712643678163,0.28574712643678163
7280,2025-10-31 08:00:00+00:00,shard-009,887.8542053611798,4.877361455304942,24.409666930853593,26.804046142781814,127.37701869966892,380.2385933307554,-2.3943643845893527,21.680824697364237,1.79992801294931,2.2520190321253755,s4b-shard-009/ac-007280/spec-v1-00,340ec77b504d2e84e76602d3c57a2695d43975090431a8149ce629fa99e0777d,causal_first_speculative_v1,False,-3.6358629199471473,-12.275063840945492,1.5987685585545354e-05,-8.810890821265389,7.413669462556847e-06,3.5112295933004134e-06,1.241475134002746,-3.3237087574131188,374.5145325584001,1.3186710133374604,0.5698850574712644,0.22977011494252875,0.34011494252873564,0.22977011494252875,0.22977011494252875
7281,2025-10-31 09:00:00+00:00,shard-009,928.9682242628958,9.685766075838112,16.972876410425357,24.409666930853593,135.0990028337342,396.9346107145808,-7.436783497968852,22.25361878953601,3.5744083858728786,1.5659058689521042,s4b-shard-009/ac-007281/spec-v1-00,30716906ef6a36bed12c4a01b012bd467bd4c17b4bfa90e9535455b1e66dcd38,causal_first_speculative_v1,False,-8.561274786903482,-3.71378905404201,2.7925612528016052e-05,-8.810918746877746,4.760919721416127e-06,-1.249690100735279e-06,1.124458602402381,-4.4481673598155,378.76511887336284,2.932912610595503,0.6003448275862069,0.3114942528735632,0.2888505747126437,0.3114942528735632,0.3114942528735632
7282,2025-10-31 10:00:00+00:00,shard-009,977.0220497564278,9.366484648586308,9.622530274778985,16.972876410425357,139.5187183535225,418.7516657014527,-7.350487460683056,22.844645100512885,3.456581648980148,0.8877680050854795,s4b-shard-009/ac-007282/spec-v1-00,37945867010aff2f3f98381ab0aebb77cd8d706427e79053ed37ceb8bc37a84a,causal_first_speculative_v1,False,-3.7138543102875214,6.525624550945963e-05,-4.644625088384217,-4.166293658493487,-6.655962942762119e-06,5.406272862273909e-06,1.0079985939516265,-5.456165953767126,386.3940405837139,4.35372035450692,0.6452873563218391,0.36689655172413793,0.27839080459770116,0.36689655172413793,0.36689655172413793
7283,2025-10-31 11:00:00+00:00,shard-009,990.8750670340288,8.357945038473975,9.553719230766504,9.622530274778985,148.02535821619824,421.42485440891534,-8.357933396774499,22.542675826764448,3.084392974213031,0.8814195456339231,s4b-shard-009/ac-007283/spec-v1-00,519e8b050c687bf7bf1014fe906cf73bbaaa1762be8726d6fa26aa4d78b3e8be,causal_first_speculative_v1,False,-4.144566582653773,4.144631838899286,-4.166013267019067,-0.0002803914745754,5.820849738480313e-06,-4.1457690258539515e-07,-0.0473593679513957,-5.408806585815739,394.53860191248174,5.728156535382776,0.6779310344827586,0.42011494252873566,0.25781609195402294,0.42011494252873566,0.42011494252873566
7284,2025-10-31 12:00:00+00:00,shard-009,965.6548553680212,5.373399227719597,9.653646940342174,9.553719230766504,154.10978684708866,405.7725342604662,-5.373396018980445,21.349960452262913,1.98298442372219,0.8906388071846268,s4b-shard-009/ac-007284/spec-v1-00,ea06c5df9c9bfe1423d1d65cf8cf58311e446afdc3bca24bf01d74189f41ae6a,causal_first_speculative_v1,False,-2.736661864278023,6.88129370317731,-9.623206921150516e-05,-0.0001841594054212,1.6043695757526035e-06,-2.018946489101836e-06,-2.636639527002786,-2.772167058812954,400.035608995319,6.472697240431702,0.6968965517241379,0.4496551724137931,0.2472413793103448,0.4496551724137931,0.4496551724137931
7285,2025-10-31 13:00:00+00:00,shard-009,925.7383586647702,5.500147809528345,9.609090317476834,9.653646940342174,163.52914855658125,381.10460505409446,-5.500147809528345,19.904821159603987,2.029759370604797,0.8865280438962863,s4b-shard-009/ac-007285/spec-v1-00,0fb0d32cdb329adf69173bb28d3b036e32233c498ada8d629f816439ef250e3e,causal_first_speculative_v1,False,-1.6027082838467264e-05,6.881309730260149,-2.7273375748542454,2.7271534154489245,-9.979785057623897e-07,-1.0209679572881214e-06,-2.772793209612755,0.0006261507998033,400.7044772450442,7.193517375908558,0.6996551724137932,0.4781609195402299,0.22149425287356328,0.4781609195402299,0.4781609195402299
7286,2025-10-31 14:00:00+00:00,shard-009,1041.179490119124,121.56960576839262,131.17788957460613,9.609090317476834,297.6660352523463,371.7567274333889,-121.56879686337987,21.824030564667932,44.863711855461226,12.102381599588806,s4b-shard-009/ac-007286/spec-v1-00,79d8be19f930155863bafabe69b0e3a538b2d7bed3a390915a2e640b3156cdc6,causal_first_speculative_v1,False,-7.44650064377629,14.327810374036442,-114.12270067210996,116.84985408755892,1.1968747063881654e-06,-2.217842634877343e-06,0.0004032556316739,0.000222895168136,399.29083292881637,26.64222476142317,0.6945977011494253,0.7651724137931034,-0.0705747126436781,0.7651724137931034,0.6945977011494253
7287,2025-10-31 15:00:00+00:00,shard-009,935.6426397019576,14.403431961343552,145.5810900059554,131.17788957460613,205.08158450557752,365.2805275981901,-14.403204867034662,19.192086250147415,5.315402786404888,13.431210935392471,s4b-shard-009/ac-007287/spec-v1-00,8d6b8e6b911a21667b9713ea1505a8cf39a2198117b6f92c9112d04caab2f518,causal_first_speculative_v1,False,-14.403234814577935,28.731045188614377,-3.584450509065181e-05,116.84988993206387,-4.775510608184927e-05,4.55372634462492e-05,0.000113547154445,0.0001093480136944,394.0151524094179,27.42850240900741,0.6765517241379311,0.7709195402298851,-0.094367816091954,0.7709195402298851,0.6765517241379311
7288,2025-10-31 16:00:00+00:00,shard-009,918.4165790644996,3.08175593519255,142.49933689376826,145.5810900059554,199.01341588771257,359.70158158839354,3.0817531121872626,18.526867545849033,1.137282706573377,13.146890519197662,s4b-shard-009/ac-007288/spec-v1-00,2cd96fda278e0ca5433c3ee320c948442a0b4ef8daf102d669f57a0f68fc5181,causal_first_speculative_v1,False,3.080949201723502,25.65009598689087,0.0007416489458932,116.8491482831181,-1.4115026437888726e-06,4.694876609789844e-05,6.367302051106982e-05,4.567499318852697e-05,384.1734717239081,26.381047623441784,0.6320689655172413,0.7622988505747127,-0.13022988505747135,0.7622988505747127,0.6320689655172413
7289,2025-10-31 17:00:00+00:00,shard-009,999.947733939428,6.592895465852937,135.9064414279152,142.49933689376826,199.08435244492296,400.43169074725256,6.592895465852937,19.951729241517935,2.433023950383694,12.53863453160173,s4b-shard-009/ac-007289/spec-v1-00,f396cf6e21bdb8e812780080b3cabe59d318cd0db8a5de33d9502f5710f75669,causal_first_speculative_v1,False,6.585141067473485,19.06495491941738,0.0077101497249617,116.841438133393,1.2446993210606738e-05,3.450177291597356e-05,3.1801661279963163e-05,1.3873331909053375e-05,380.674611113631,26.086872694671612,0.6114942528735632,0.7601149425287357,-0.1486206896551725,0.7601149425287357,0.6114942528735632
7290,2025-10-31 18:00:00+00:00,shard-009,1095.9360534699883,46.99036455337898,88.91683144386289,135.9064414279152,159.65032714059527,468.14286316469656,46.99036455337898,21.763283204113467,17.341194470287434,8.203405530075411,s4b-shard-009/ac-007290/spec-v1-00,6ad16c4d997553b811707fbecf2f28715264413b8385eb1dbfde23dd58cd14de,causal_first_speculative_v1,False,8.178824800397946,10.886130119019434,38.8111374337106,78.03030069968247,1.1161275238864734e-05,2.3340497691037857e-05,0.0003911579951938,-0.000377284663287,391.06966593100265,33.023033582281506,0.664367816091954,0.8163218390804597,-0.1519540229885057,0.8163218390804597,0.664367816091954
7291,2025-10-31 19:00:00+00:00,shard-009,1100.7113917780791,30.36139081758883,58.593385280919335,88.91683144386289,175.44863501304036,462.6313783825194,30.36139081758883,21.893277782110967,11.204483888566626,5.405785305595353,s4b-shard-009/ac-007291/spec-v1-00,282c8b0b203abd831c812fa39ca13c7c1355481939933eff227a4c38e7ce78e6,causal_first_speculative_v1,False,7.452302733236905,3.433827385782532,22.890092416531616,55.14020828315091,3.332233064560443e-05,-9.98183293177135e-06,0.018962345489669,-0.019339630152956,404.65746148574016,37.16657408362492,0.7105747126436781,0.8398850574712644,-0.1293103448275863,0.8398850574712644,0.7105747126436781
7292,2025-10-31 20:00:00+00:00,shard-009,1087.3921473432292,36.83676576862132,24.68191071972432,58.593385280919335,170.1239343362837,458.6341065034728,33.8773960523629,21.797961060613503,13.59413839244529,2.2771360562802543,s4b-shard-009/ac-007292/spec-v1-00,50a73b6f2f29bd3847f3fd18a255ce22bb722ecf474b577f013d12022b095b6d,causal_first_speculative_v1,False,3.4361056645687156,-0.0022782787861821,31.92095314897269,23.21925513417824,2.209695070637089e-05,-3.207878363298278e-05,-1.4796848581292077,1.460345227976262,419.1370246640875,23.044434083663038,0.7493103448275862,0.7340229885057471,0.015287356321839085,0.7340229885057471,0.7340229885057471
7293,2025-10-31 21:00:00+00:00,shard-009,1071.8576969463932,22.67348083361551,4.70225152488165,24.68191071972432,181.2640277028272,445.296834621783,19.977274120605244,21.77964484646809,8.36735880198206,0.4338264818553889,s4b-shard-009/ac-007293/spec-v1-00,170a06cbf3915607607f3a3d424ada81c5995a1d97c2534d73a7a0e87d9b6237,causal_first_speculative_v1,False,-0.001188142753777,-0.0010901360324062,21.32537747711038,1.8938776570678897,-4.3943649507058376e-06,-2.7684418697049296e-05,-1.346910819386407,2.8072560473626567,432.47307583468637,24.422775562375026,0.7728735632183908,0.7473563218390804,0.02551724137931044,0.7473563218390804,0.7473563218390804
7294,2025-10-31 22:00:00+00:00,shard-009,1031.0510023490997,15.10687083255474,16.021369741538876,4.70225152488165,181.42017524828452,424.8154135504076,13.851416231511577,21.341847491067917,5.574997926378227,1.478120520073866,s4b-shard-009/ac-007294/spec-v1-00,552140a6b1aed132fa6072dafc18368732f73a220bc7d2dc851f8d64dc1b2bb1,causal_first_speculative_v1,False,12.585229515401636,-12.586319651434044,1.8938763079487524,1.349119145288569e-06,3.770868277039938e-05,-6.53931014369391e-05,-0.6277273005215811,3.4349833478842484,443.32538116168865,26.426961378602062,0.7917241379310345,0.7626436781609195,0.029080459770114975,0.7626436781609195,0.7626436781609195
7295,2025-10-31 23:00:00+00:00,shard-009,937.4805045524204,63.114625639378474,79.13599268267915,16.021369741538876,129.66355446470945,403.9084750438555,61.0875134625348,19.84430188580025,23.29164728842585,7.301032093242732,s4b-shard-009/ac-007295/spec-v1-00,c305168df1a30d44c0ce91e6525f4cb125df18bc684dd7444452fce857d91936,causal_first_speculative_v1,False,4.2690150047504885,-16.85533465618453,57.832014070600614,-57.83201272148153,4.0475605539298006e-05,-0.0001058687069956,-1.0135560884218346,4.448539436306078,443.90484521112245,35.84724974085632,0.7924137931034483,0.8325287356321839,-0.0401149425287356,0.8325287356321839,0.7924137931034483
7296,2025-11-01 00:00:00+00:00,shard-009,879.5565615086583,5.464158364859387,84.60004794881624,79.13599268267915,147.71791774792467,365.9193218803669,5.3647644963352645,20.759084228142992,2.016477925252887,7.805142062738957,s4b-shard-009/ac-007296/spec-v1-00,92b86b838534c595ffc4e73569061602dafe157b23297ec337ff86a7f683ce2a,causal_first_speculative_v1,False,-3.820670395903498e-07,-16.85533427411749,5.414461430597326,-63.24647415207886,-5.1167294105110416e-05,-5.470141287844399e-05,-0.0496453849009175,4.498184821206998,426.86758833040085,28.926215376103055,0.764367816091954,0.7822988505747126,-0.017931034482758568,0.7822988505747126,0.764367816091954
7297,2025-11-01 01:00:00+00:00,shard-009,884.8682865774946,0.5972316802331503,85.19727648658125,84.60004794881624,136.50204079133223,374.1831228930812,-0.5972173164781899,21.4785657000702,0.2204007312812994,7.860241955637338,s4b-shard-009/ac-007297/spec-v1-01,62678e71e7243dd776abd3a8d8dd931080727a63ba7ffb3958e001e431600201,causal_first_speculative_v1,False,-6.172569834072756e-07,-16.855333656860513,-9.5397707168245e-07,-63.24647319810179,7.181877480221552e-06,-6.188329034273465e-05,-0.597222927121615,5.095407748328604,412.12621241549454,23.96552218654377,0.7327586206896551,0.7422988505747127,-0.009540229885057538,0.7422988505747127,0.7327586206896551
7298,2025-11-01 02:00:00+00:00,shard-009,880.0243555236923,0.0750995623829587,85.27183360419045,85.19727648658125,126.65150311515814,376.6864262042671,-0.0750995623829587,21.947863338276,0.0277145352732259,7.867120543875021,s4b-shard-009/ac-007298/spec-v1-00,3defd0806a81669a4df123bf3fb5cae9375ea030720efe7bef6c81cb66b22c80,causal_first_speculative_v1,False,-0.0001167796661336,-16.855216877194376,-0.0001036068873626,-63.24636959121443,-5.083583337865632e-05,-1.104745695101883e-05,-0.0748283399960838,5.1702360883246925,398.46826569896024,17.83857781883738,0.6918390804597702,0.6819540229885057,0.009885057471264447,0.6819540229885057,0.6819540229885057
7299,2025-11-01 03:00:00+00:00,shard-009,876.5566801614326,0.3963755400622361,84.87549386224111,85.27183360419045,118.84056289225144,378.8580586345906,0.3962694584653152,22.39499321456419,0.1462773355519791,7.830554512696228,s4b-shard-009/ac-007299/spec-v1-00,5e5a3595090a80cef35f461c709222ad021925b87d056df533795805a38f545a,causal_first_speculative_v1,False,7.064590867725715e-07,-16.855217583653463,-2.4800744151238937e-05,-63.24634479047029,-2.8240054309209908e-05,1.7192597368875795e-05,0.3963217928046889,4.773914295520001,387.3951363677615,14.1257269365785,0.6501149425287356,0.6298850574712643,0.020229885057471253,0.6298850574712643,0.6298850574712643
7300,2025-11-01 04:00:00+00:00,shard-009,876.4404689087254,2.6817173068724047,82.19384977409923,84.87549386224111,115.35528633073402,380.5425912889957,-1.0700600017151674,22.825797107794987,0.9896535550385688,7.583147879046155,s4b-shard-009/ac-007300/spec-v1-00,c817cd5e9f2c0ebd8d6c4a2d0dbcc32707eeb8c3c0ce8fcb088058b12c66016d,causal_first_speculative_v1,False,-1.8744539129037372,-14.980763670749724,-0.0013981320248039,-63.244946658445514,-3.660936524487405e-05,5.380196260773573e-05,0.8058286525786187,3.9680856429413898,380.01633265752616,12.054868015631444,0.6080459770114942,0.6005747126436781,0.007471264367816088,0.6005747126436781,0.6005747126436781
7301,2025-11-01 05:00:00+00:00,shard-009,874.0655724457137,1.9703736301096793,80.2234762707475,82.19384977409923,110.08147600755458,381.9920482190795,0.8494102520919271,23.053243502623292,0.7271412474368887,7.401362578881534,s4b-shard-009/ac-007301/spec-v1-00,e933752b80d5330df61d97a574cdba1fba35736fc2950eed460cdd41296fc94c,causal_first_speculative_v1,False,-0.5604816890088761,-14.420281981740846,6.337895837976375e-08,-63.24494672182448,1.619413313865463e-05,3.760782949768782e-05,1.409875683588706,2.5582099593526806,376.3635948533968,1.864159347419979,0.5812643678160919,0.2628735632183908,0.31839080459770114,0.2628735632183908,0.2628735632183908
7302,2025-11-01 06:00:00+00:00,shard-009,873.014140844113,1.5143388606919417,78.70913741005552,80.2234762707475,108.14299321816333,382.4355738129748,1.5143293221753074,23.14015728984883,0.558847434506318,7.26165072025495,s4b-shard-009/ac-007302/spec-v1-00,0425dfaa536b077d5be6f22e8920c75e7c8f8cbd652ce0196b6b1c6cbf998cf1,causal_first_speculative_v1,False,-3.5812552740562236e-06,-14.420278400485572,-1.1880030428978203e-06,-63.24494553382141,1.6948240017966224e-05,2.065958946673163e-05,1.5143171431936064,1.0438928161590724,379.11630350883144,1.2058560967254046,0.6029885057471265,0.22195402298850575,0.38103448275862073,0.22195402298850575,0.22195402298850575
7303,2025-11-01 07:00:00+00:00,shard-009,890.0905088663014,1.548829886813827,78.1531721216347,78.70913741005552,104.15936960026896,392.96556963301623,1.531853760919096,23.519431725027435,0.5715759076123299,7.210357746275768,s4b-shard-009/ac-007303/spec-v1-00,c855ce60b6df282c9b7949ab08f0ff763a304d1e9dcc4e914e63f2ec88b81da8,causal_first_speculative_v1,False,-0.0084880629473654,-14.411790337538209,1.763275413081816e-05,-63.24496316657553,1.670851088630115e-05,3.9510785967422635e-06,1.5403074826014445,-0.4964146664423623,382.2467112988206,1.364455797822184,0.6198850574712643,0.23229885057471264,0.38758620689655165,0.23229885057471264,0.23229885057471264
