iteration,dc_generation_mw,dc_battery_power_mw,dc_soc_end_mwh
7134,3155.06627622997,-17.747502656152626,935.7569971861748
7135,2918.493412501542,-11.422434706647872,947.1794318928224
7136,2722.764462777346,-1.604303396987118,948.7837352898096
7137,2593.1174809983518,-0.001175284822654389,948.7849105746321
7138,2560.13277651991,-27.478681895434217,976.2635924700664
7139,2611.3008969180028,-65.20987932171715,1041.4734717917836
7140,2675.6344526938333,-42.28987839188324,1083.7633501836667
7141,2786.323004685594,7.486923459972835e-05,1083.7632753144321
7142,2994.4075926710243,0.00038133041105210363,1083.762893984021
7143,3242.8474574655884,0.3334894427777895,1083.4294045412432
7144,3500.295297494122,15.110260175726289,1068.3191443655169
7145,3771.1763155820568,21.6520957755266,1046.6670485899904
7146,4032.687095898712,21.65341736174133,1025.0136312282489
7147,4009.0412899570724,19.977017772081336,1005.0366134561676
7148,3964.1654088612813,7.891467995093201,997.1451454610744
7149,3886.879996291529,0.0009223417569624325,997.1442231193175
7150,3778.825915063757,0.0003492028621287707,997.1438739164554
7151,3654.7876982084854,-0.0003508304311110117,997.1442247468863
7152,3529.9435637530946,-0.0003033551337330682,997.1445281020201
7153,3398.4898472646364,-0.00037460532838266895,997.1449027073485
7154,3276.1708978038437,-0.0005957709886402371,997.1454984783372
7155,3170.973934741413,-0.00228602930826672,997.1477845076452
7156,3096.794022896971,-7.022335751752537,1004.170120259398
7157,3053.4380860493457,-15.556325827739625,1019.7264460871374
7158,3038.83948286978,-20.147167871776677,1039.8736139589141
7159,2839.227619661009,-20.209019064435527,1060.0826330233497
7160,2689.0137597539906,-15.944713804807524,1076.0273468281573
7161,2597.6179642545144,-7.7407040311605835,1083.7680508593178
7162,2573.901941064622,-0.0057095428348071554,1083.7737604021527
7163,2624.8744898323844,-0.0009528888398944307,1083.7747132909924
7164,2738.063105674032,-0.0004547095422572444,1083.775168000535
7165,2904.728716328115,-0.00039870136747179367,1083.775566701902
7166,3112.886064537303,-5.76056873069197e-05,1083.7756243075896
7167,3348.205444726871,-4.8447309620005604e-05,1083.7756727548992
7168,3595.005278435361,-3.169598204692811e-05,1083.7757044508812
7169,3837.270969954948,-2.829800902230689e-05,1083.7757327488903
7170,4059.6343005740077,-2.620803271639985e-05,1083.7757589569228
7171,4057.2098934569913,-2.5312225083394774e-05,1083.775784269148
7172,4022.8330549153015,-2.5236733192014114e-05,1083.7758095058812
7173,3959.2578477668217,-2.5901703120594918e-05,1083.775835407584
7174,3871.1633112903833,-2.7295872298158376e-05,1083.7758627034564
7175,3764.8246195465467,-2.9464870262898472e-05,1083.7758921683267
7176,4032.9950082077744,-2.28183983710739e-05,1083.7759149867252
7177,3913.1258856670315,-2.496703676398714e-05,1083.7759399537617
7178,3798.716719057192,-2.7481722541111547e-05,1083.7759674354843
7179,3697.490233369471,-3.026016365173982e-05,1083.775997695648
7180,3616.1875183168368,-3.3095460977082706e-05,1083.776030791109
7181,3560.115734858586,-3.565662925126588e-05,1083.7760664477382
7182,3532.7961676046466,-3.752691783888479e-05,1083.776103974656
7183,3335.2848519122163,-5.121795138770101e-05,1083.7761551926076
7184,3178.6749111644995,-5.446284285519561e-05,1083.7762096554504
7185,3073.7035047399363,-5.697441398919786e-05,1083.7762666298643
7186,3027.7555950046853,-5.769421282878239e-05,1083.7763243240772
7187,3044.2665416811024,-5.5307552492850594e-05,1083.7763796316297
7188,3122.3861883461213,-5.0054774745304815e-05,1083.7764296864045
7189,3256.9463436880574,-4.380267692239421e-05,1083.7764734890814
7190,3438.7508191237907,-3.815506106170898e-05,1083.7765116441424
7191,3655.1799075982435,-2.3609042955552463e-05,1083.7765352531853
7192,3891.0728817806034,-2.2223116678966338e-05,1083.776557476302
7193,4129.825161366643,-2.118454770690301e-05,1083.7765786608497
7194,4354.613801404539,0.0014298491984108392,1083.7751488116512
7195,4343.796841056525,0.00033128161154138405,1083.7748175300396
7196,4305.009490320036,0.00010324585713843392,1083.7747142841827
7197,4241.1562346447145,4.909434720268417e-05,1083.774665189835
7198,4156.925805483844,-2.1110877801643272e-05,1083.774686300713
7199,4058.4627616034563,-2.1861786079326085e-05,1083.7747081624989
7200,3960.088775065055,-2.2642236529205792e-05,1083.7747308047356
7201,3855.1975426001645,-2.3593196201118658e-05,1083.7747543979315
7202,3758.6213498749385,-2.4509771235682606e-05,1083.774778907703
7203,3677.4895312252406,-2.527221354578907e-05,1083.7748041799164
7204,3617.8785417967356,-2.575886460868316e-05,1083.774829938781
7205,3584.3832766681444,-2.587352990342713e-05,1083.7748558123108
7206,3579.7902153646005,-2.5573570629267448e-05,1083.7748813858814
7207,3411.120455220451,-3.962317410219473e-05,1083.7749210090556
7208,3284.881786261006,-4.277581624509646e-05,1083.774963784872
7209,3209.3574861042803,-4.5798358499192806e-05,1083.7750095832303
7210,3189.3316635064666,-2.873126964945811e-05,1083.7750383144999
7211,3225.892085979454,-2.671206796616532e-05,1083.7750650265682
7212,3316.469184613981,-2.246082957130823e-05,1083.7750874873975
7213,3455.088860548611,-1.7919344528666737e-05,1083.775105406742
7214,3632.8064880656666,6.871033400772993e-06,1083.7750985357084
7215,3838.2854796865386,9.986540846290116e-06,1083.7750885491678
7216,4058.4823294174266,1.6722748777274874e-05,1083.7750718264188
7217,4279.402767588307,4.2008156444248515e-05,1083.7750298182625
7218,4465.240916688832,21.65482731306708,1062.1202025051953
7219,4440.459611106283,21.653746356980417,1040.466456148215
7220,4407.218058533183,0.00022811842370813745,1040.4662280297914
7221,4325.674053121192,5.699250500190033e-05,1040.4661710372861
7222,4222.761345286586,-2.1483661486197822e-05,1040.4661925209477
7223,4105.22673579649,-2.351239657605674e-05,1040.4662160333442
7224,3987.962733208528,-2.5772774042983277e-05,1040.4662418061182
7225,3864.960919679584,-2.844396719615648e-05,1040.4662702500855
7226,3751.541278742957,-3.1224587771418455e-05,1040.4663014746732
7227,3655.2734020381818,-3.379565737191165e-05,1040.4663352703303
7228,3582.593683099983,-3.5724647113679006e-05,1040.4663709949778
7229,3538.367017625955,-3.659006341753731e-05,1040.4664075850408
7230,3525.5541184196563,-3.6175711311379554e-05,1040.466443760752
7231,3304.371700979158,-5.284735019275353e-05,1040.4664966081025
7232,3125.660817986889,-6.169878636746492e-05,1040.4665583068888
7233,3002.7960297798977,-8.40397418299087e-05,1040.4666423466308
7234,2945.5833750385927,-0.00020286876152332794,1040.4668452153924
7235,2959.398820232069,-0.009333265341057606,1040.476178480733
7236,3047.6744262672223,-0.0004989947440775535,1040.4766774754773
7237,3203.3864963305155,-8.281910608387996e-05,1040.4767602945833
7238,3413.7052104043505,-2.276606780055088e-05,1040.4767830606513
7239,3664.3695036902805,6.9911517745777805e-06,1040.4767760694995
7240,3938.3617240880003,1.1975058441161303e-05,1040.476764094441
7241,4217.06520661643,2.8800133115315925e-05,1040.476735294308
7242,4459.877563895268,21.65476961339385,1018.8219656809142
7243,4442.329950855079,21.653846806124843,997.1681188747893
7244,4415.434417396126,0.0005900623944096777,997.1675288123947
7245,4339.215644470733,-2.1493882703176444e-05,997.1675503062776
7246,4240.537554963639,-2.37597367282018e-05,997.1675740660145
7247,4126.1429697859285,-2.7027985912199757e-05,997.1676010940001
7248,4010.957713646122,-3.141580183678904e-05,997.167632509802
7249,3889.12509303526,-3.777396785483639e-05,997.1676702837698
7250,3776.0946804730215,-4.650074914822376e-05,997.1677167845189
7251,3679.619736907328,-5.6689906224538145e-05,997.1677734744253
7252,3608.007724311961,-1.6676956390052007,998.8354691134305
7253,3573.464138617297,-12.133485108561054,1010.9689542219915
7254,3566.199718626486,-18.44378883817658,1029.4127430601682
7255,3361.1930928756165,-20.467170745519766,1049.879913805688
7256,3202.8635616096094,-18.33144152282315,1068.211355328511
7257,3101.546467061308,-12.382699212502494,1080.5940545410135
7258,3063.42367243442,-3.194485639341915,1083.7885401803553
7259,3098.7137650910845,7.030125043409416e-05,1083.7884698791047
7260,3201.0568910078614,6.02507430356224e-05,1083.7884096283617
7261,3359.5197618688303,0.00011475321273596699,1083.788294875149
7262,3562.802463976695,0.000264892535340097,1083.7880299826136
7263,3796.8545109072315,0.0010303591701896712,1083.7869996234433
7264,4037.4446207868446,8.379956832973745,1075.4070427904696
7265,4273.265177963524,19.80863570912389,1055.5984070813458
7266,4431.793198953565,90.43051433043007,965.1678927509157
7267,4425.701465796208,80.10259544547228,885.0652973054434
7268,4411.977020163141,45.439519099154786,839.6257782062886
7269,4380.026526338209,0.18913687932738024,839.4366413269613
7270,4279.282582697957,0.0003889743015498463,839.4362523526597
7271,4161.285294485182,0.0001749759258942217,839.4360773767337
7272,4041.112898848832,0.00011798029000390162,839.4359593964438
7273,3913.013282561457,0.00012744457778313852,839.4358319518659
7274,3792.540126962752,-0.00038274230135699046,839.4362146941671
7275,3687.643064370876,-0.00036372563076867174,839.4365784197981
7276,3605.2257141566915,-0.0004995157495919318,839.4370779355476
7277,3550.684669204577,-0.0010935208806415234,839.4381714564282
7278,3530.21887505905,-2.6677231216977924,842.1058945781261
7279,3332.083100642072,-11.357803434706735,853.4636980128328
7280,3177.482391958921,-16.747237087718183,870.2109351005511
7281,3077.7288895732654,-18.75266207694742,888.9635971774982
7282,3040.3586967524047,-17.483216012770345,906.4468131902686
7283,3068.503035905871,-13.218065233190309,919.664878423459
7284,3160.5930023155624,-6.385825098185038,926.0507035216442
7285,3312.8906054831828,-0.0040734867797967336,926.0547770084237
7286,3520.27191836548,-0.0007092379625907383,926.0554862463862
7287,3761.8167801092977,-0.0004086662805744074,926.055894912667
7288,4020.5691229177046,-0.0003028767937754579,926.0561977894606
7289,4278.446271770603,-0.00025623247267292766,926.0564540219334
7290,4396.3770678408555,121.22661702554855,804.8298369963848
7291,4402.006585701958,116.55699620779322,688.2728407885915
7292,4389.873849646411,99.46801255225576,588.8048282363358
7293,4366.864071351894,65.73619822170616,523.0686300146295
7294,4335.929672405761,16.932326929683494,506.13630308494606
7295,4240.646393401999,15.541819005649138,490.594484079297
7296,3780.6212934055097,-1.960096502033642,492.5545805813306
7297,3672.728972564472,-2.488575792258753,495.04315637358934
7298,3571.312495040127,-3.6282567613995726,498.67141313498894
7299,3483.35511981524,-4.991008658362922,503.6624217933518
7300,3414.8730684698608,-6.206964756449263,509.8693865498011
7301,3370.5065651764126,-6.95444148736525,516.8238280371663
7302,3353.205163934805,-6.984142948778576,523.807970985945
7303,3187.713447411756,-6.136386551589202,529.9443575375341
7304,3063.6623412483086,-4.350210733672991,534.294568271207
7305,2988.2827774583056,-1.6667499807512176,535.9613182519582
7306,2967.258347508811,-0.005914894888474745,535.9672331468466
7307,3001.4892691043665,-0.0021452976643922777,535.9693784445111
7308,3086.229336062437,-0.0017641029262553311,535.9711425474374
7309,3215.3420371111006,-9.537258549580776e-05,535.9712379200228
7310,3380.120644280411,-4.538795128307754e-05,535.9712833079741
7311,3569.8430652583083,-4.2048392853527454e-05,535.971325356367
7312,3772.416200996273,-3.9593474457961755e-05,535.9713649498414
7313,3975.0551702285106,-3.8163926730760816e-05,535.971403113768
7314,4164.98197782673,-3.77069930404876e-05,535.9714408207611
7315,4146.563878186252,-3.8390996464521536e-05,535.9714792117576
7316,4100.32794791761,-4.0022671884150276e-05,535.9715192344295
7317,4029.519528136216,-4.2633603533694406e-05,535.971561868033
7318,3939.147087506728,-4.62588152670045e-05,535.9716081268482
7319,3835.6415812691644,-5.087699923873758e-05,535.9716590038475
7320,3733.446922252616,-5.5604184128804365e-05,535.9717146080316
7321,3626.3853927610808,-6.111495126380122e-05,535.9717757229828
7322,3529.2987776400246,-6.577874432372125e-05,535.9718415017271
7323,3449.3815702954794,-6.813241027118728e-05,535.9719096341374
7324,3392.7094295362335,-6.702202414657735e-05,535.9719766561616
7325,3363.8112435628,-6.249536455472479e-05,535.9720391515261
7326,3365.345524630214,-8.51775579370257e-05,535.972124329084
7327,3180.285616885551,-0.00011287097078195306,535.9722372000548
7328,3034.803929910293,-0.0009314059702485931,535.9731686060251
7329,3043.7012140851316,-103.14767189375213,639.1208404997773
7330,3073.4931471806676,-167.62445462504374,806.7452951248209
7331,3104.5859772302333,-169.5870859307493,976.3323810555701
7332,3135.1008399936673,-107.45592805062891,1083.788309106199
7333,3178.8338285533505,-0.0005331673408961626,1083.78884227354
7334,3379.1620362331832,-5.546212350435482e-05,1083.7888977356636
7335,3615.409296616701,1.087953726466153e-05,1083.7888868561263
7336,3871.465461247705,1.5956985365529122e-05,1083.7888708991409
7337,4129.514549559062,3.066075983112775e-05,1083.7888402383812
7338,4371.370578415439,0.00028553766079751305,1083.7885547007202
7339,4349.135342835774,0.00010259532796356318,1083.7884521053923
7340,4295.27300462625,4.839509440096643e-05,1083.7884037102976
7341,4213.306166198581,2.7505256209214392e-05,1083.7883762050417
7342,4108.628028558235,1.763512029030748e-05,1083.7883585699215
7343,3988.1460015208186,-2.4861889372006005e-05,1083.7883834318106
7344,4244.9716467266,2.736872460921197e-05,1083.7883560630862
7345,4117.291762862447,1.6441050940597214e-05,1083.7883396220352
7346,3998.69729588031,-2.4720913281742902e-05,1083.7883643429484
7347,3897.0200361123416,-2.640120944715388e-05,1083.788390744158
7348,3818.957092078514,-2.762214423712766e-05,1083.7884183663023
7349,3769.6214761930546,-2.812851339499491e-05,1083.7884464948156
7350,3752.1991216253045,-2.7788896550758834e-05,1083.788474283712
7351,3547.658838302207,-2.6921242071769404e-05,1083.7885012049542
7352,3390.7938120204053,-8.166573513810227e-05,1083.7885828706892
7353,3291.6872184977733,-0.00013695170445172556,1083.7887198223937
7354,3256.541207002791,-0.00024210344733133457,1083.7889619258408
7355,3287.3531479589237,-0.00015804788700957603,1083.7891199737278
7356,3381.8579288541364,-7.303259119900476e-05,1083.789193006319
7357,3533.7236496298183,-3.908760784055298e-05,1083.7892320939272
7358,3732.9807968655496,5.676565687106856e-06,1083.7892264173613
7359,3966.6541069094283,8.587775350489934e-06,1083.789217829586
7360,4219.55983727887,1.4893751469040146e-05,1083.7892029358343
7361,4475.227890389495,3.978526947644111e-05,1083.789163150565
7362,4667.045982484214,49.857268959315604,1033.9318941912493
7363,4661.609546734639,41.041818588945844,992.8900756023033
7364,4650.750019726561,6.146242292242472,986.743833310061
7365,4582.775149519304,0.00010632965187316449,986.7437269804092
7366,4485.337881354536,3.979865917215275e-05,986.7436871817498
7367,4371.201488965295,2.2691674635420214e-05,986.7436644900754
7368,4255.069087976457,1.5531738188729054e-05,986.7436489583371
7369,4131.330068012531,1.1388176324332178e-05,986.7436375701608
7370,4015.3061965926395,8.907657438403957e-06,986.7436286625034
7371,3914.81137778031,7.339260328724299e-06,986.7436213232429
7372,3836.591133573421,6.3583690894273535e-06,986.7436149648738
7373,3785.8665637904855,-2.431410631583182e-05,986.7436392789803
7374,3765.981962353891,-2.5278039231850384e-05,986.7436645570193
7375,3541.3432218428693,-2.591210668117369e-05,986.743690469126
7376,3364.374648102148,-0.00010560555968812361,986.7437960746859
7377,3247.765829232666,-0.0006321992823702114,986.744428273968
7378,3234.250566639192,-34.35036158341836,1021.0947898573866
7379,3237.4129597081405,-13.249215155858613,1034.3440050132451
7380,3318.6257407872267,-0.00018805020675680448,1034.3441930634517
7381,3476.146841742739,-6.161392621595579e-05,1034.344254677378
7382,3684.904709337182,4.819689428550251e-06,1034.3442498576885
7383,3929.2978348719685,7.476606989359179e-06,1034.3442423810814
7384,4191.157311147697,1.3018638255170898e-05,1034.3442293624432
7385,4451.162357508188,3.2349144148662656e-05,1034.3441970132992
7386,4636.055538039597,54.2828599858285,980.0613370274705
7387,4632.885734912647,42.342294347587334,937.7190426798833
7388,4616.143469224787,12.641183244758267,925.0778594351248
7389,4553.954724590261,7.080045290091846e-05,925.0777886346721
7390,4455.584373440421,3.3138133155796766e-05,925.0777554965389
7391,4340.08711434056,2.007334351882527e-05,925.0777354231953
7392,4221.941241626084,1.4020883773840024e-05,925.0777214023115
7393,4095.4404965190306,1.0328893474075958e-05,925.0777110734181
7394,3975.7458107536377,8.0439370193912e-06,925.077703029481
7395,3870.592900111776,6.56603927890914e-06,925.0776964634417
7396,3786.7056167194983,-2.512092970612071e-05,925.0777215843714
7397,3729.345445089323,-2.6936198470865645e-05,925.0777485205699
7398,3701.9621647590775,-2.848715079360644e-05,925.0777770077208
7399,3525.578991776863,-2.9807643728967373e-05,925.0778068153644
7400,3395.6405914398592,-0.00028785899386865897,925.0780946743582
7401,3349.1920188119275,-29.762051194995962,954.8401458693542
7402,3354.8460222801996,-54.28331067064128,1009.1234565399955
7403,3364.1465503936292,-25.219032695317743,1034.3424892353132
7404,3430.854974502497,-0.00028010378362667237,1034.3427693390968
7405,3569.4743035807214,-2.6346748774922523e-05,1034.3427956858457
7406,3745.228017266992,-2.507085497244773e-05,1034.3428207567003
7407,3946.4960617830925,7.4930499849316525e-06,1034.3428132636504
7408,4160.302368407225,1.1763863034257688e-05,1034.3428014997874
7409,4373.064707320617,2.198012667843244e-05,1034.3427795196608
7410,4504.989082961747,66.37133969849609,967.9714398211647
7411,4501.293589369301,62.784793003102806,905.1866468180618
7412,4486.508590275897,41.65398272620041,863.5326640918613
7413,4461.728428571268,4.706608513280476,858.8260555785808
7414,4383.519832314303,-2.4846214147768517e-05,858.826080424795
7415,4285.5150279490745,-2.634075331837045e-05,858.8261067655483
7416,4186.4610884348085,-2.795047195728767e-05,858.8261347160203
7417,4080.2487601901476,-2.9887886524284362e-05,858.8261646039068
7418,3981.4669887702103,-3.187546390714531e-05,858.8261964793707
7419,3897.273774159996,-3.370485339659896e-05,858.826230184224
7420,3833.7929224089557,-3.51218730922217e-05,858.8262653060972
7421,3795.684862250793,-3.588359435270735e-05,858.8263011896915
7422,3785.819143144762,-3.5840954973915236e-05,858.8263370306464
7423,3606.3860653138436,-3.524865472498649e-05,858.8263722793014
7424,3466.070614760381,-3.4016890327996225e-05,858.8264062961916
7425,3403.626597623409,-28.396881036980034,887.2232873331716
7426,3418.1655496668463,-77.34830347480985,964.5715908079815
7427,3434.1018942132328,-68.30974512178875,1032.8813359297703
7428,3450.2823916343395,-1.4596716354672368,1034.3410075652373
7429,3584.321450624392,-2.555590689648723e-05,1034.3410331211442
7430,3762.816367451676,5.2770048963265376e-06,1034.3410278441395
7431,3971.634901676248,7.84558373259871e-06,1034.3410199985558
7432,4195.845959268568,1.2834091291892253e-05,1034.3410071644646
7433,4419.38379103151,2.6677746804224532e-05,1034.3409804867176
7434,4513.77438645839,112.48494404762313,921.8560364390945
7435,4498.1474116433255,102.18552357194743,819.670512867147
7436,4471.030567554928,74.606270600375,745.064242266772
7437,4434.093577731417,31.630317691314072,713.4339245754578
7438,4365.938987856539,-3.08386021602407e-05,713.4339554140599
7439,4253.065527502105,-3.4566244871979716e-05,713.4339899803049
7440,4141.731023775715,-3.8835394061612974e-05,713.4340288156989
7441,4026.4462404742453,-4.4015918494773163e-05,713.4340728316174
7442,3922.202542306318,-4.9380048027462966e-05,713.4341222116656
7443,3836.4803720386235,-5.393140141996407e-05,713.4341761430668
7444,3775.595330818203,-5.633241999604748e-05,713.434232475487
7445,3744.2614732701118,-5.560195138359344e-05,713.4342880774383
7446,3745.2610687605284,-5.1878662543108606e-05,713.4343399561008
7447,3581.889037143966,-4.657453975860404e-05,713.4343865306405
7448,3461.8721774636138,-4.078961623035678e-05,713.4344273202566
7449,3411.107326888394,-17.380641988654798,730.8150693089116
7450,3442.100366755318,-59.38317790022604,790.1982472091374
7451,3475.5905349696013,-45.02607944349151,835.2243266526291
7452,3535.3490030594257,3.3881752127682287e-06,835.2243232644538
7453,3691.6080164947307,4.634295614491835e-06,835.2243186301582
7454,3890.619042934697,6.7731186649471424e-06,835.2243118570397
7455,4120.859333421618,1.0927630823128211e-05,835.2243009294085
7456,4368.625574160772,2.246484815617446e-05,835.2242784645605
7457,4618.792949620064,0.00030276297793272746,835.2239757015826
7458,4656.738380740332,198.94918560139314,636.2747901001895
7459,4656.551612641772,187.15407212380717,449.12071797638225
7460,4646.393493088497,152.63288290182788,296.4878350745544
7461,4613.281470397879,111.71549308494195,184.77234198961247
7462,4569.590994868944,57.30012670083102,127.47221528878144
7463,4511.555791852061,4.436690883069017e-05,127.4721709218726
7464,4015.623115489425,-2.8047444133843456e-05,127.47219896931674
7465,3890.2968315365474,-3.1551025644917156e-05,127.47223052034238
7466,3772.8018838812586,-3.5656714823179515e-05,127.47226617705721
7467,3671.1324232357765,-4.006905146118754e-05,127.47230624610867
7468,3592.1889809725153,-4.414438431338084e-05,127.47235039049298
7469,3541.3197726012477,-4.691619689036667e-05,127.47239730668987
7470,3521.967174136774,-4.7470014894780814e-05,127.47244477670473
7471,3296.3563357981084,-0.00011948050798213638,127.4725642572127
7472,3130.3834665728764,-11.415856334720614,138.88842059193328
7473,3150.6791059868033,-148.73746918502601,287.62588977695935
7474,3173.656063468627,-220.31321497165774,507.93910474861707
7475,3196.9949185795426,-220.38126433455227,728.3203690831692
7476,3240.523253930889,-170.18236643917805,898.5027355223474
7477,3243.6916150775724,-15.340197842794046,913.8429333651414
7478,3440.1303768504104,-6.048827837941257e-05,913.8429938534199
7479,3695.4924040155147,5.035144812298521e-06,913.8429888182749
7480,3972.4297048250382,8.31963387571732e-06,913.842980498641
7481,4250.1084473133415,1.5644344514681097e-05,913.8429648542965
7482,4508.918964264765,4.965063544690548e-05,913.8429152036612
7483,4502.4966489784865,4.7387063362159045e-05,913.8428678165977
7484,4465.0391958452055,3.686480423304597e-05,913.8428309517936
7485,4399.454160164411,2.6385184120695357e-05,913.8428045666094
7486,4310.550833859554,1.8864191617301525e-05,913.8427857024178
7487,4204.706132658869,1.3883362179025607e-05,913.8427718190558
7488,4096.200872956503,1.0737447399452547e-05,913.8427610816083
7489,3979.599312143369,8.450104497568161e-06,913.8427526315039
7490,3869.850250071469,6.877129756120897e-06,913.8427457543739
7491,3774.623550892721,5.796348092942353e-06,913.8427399580258
7492,3700.5631969148258,5.081760804768744e-06,913.842734876265
7493,3652.835155843851,4.664253608826989e-06,913.8427302120116
7494,3634.776983610789,4.512860265761126e-06,913.8427256991513
7495,3450.2168236650145,-5.682032215986052e-05,913.8427825194734
7496,3312.1784811339885,-0.00015066077631750466,913.8429331802497
7497,3233.432029074996,-4.319352361088696,918.1622855413383
7498,3233.753922131378,-28.078395997568606,946.240681538907
7499,3242.5548517964216,-0.001409351677942869,946.2420908905851
7500,3336.5308650736024,-0.00011998443052076645,946.2422108750155
7501,3480.777835316736,-5.0425184080156845e-05,946.2422613001995
7502,3665.333513301806,4.7926670415486225e-06,946.2422565075326
7503,3877.7503599556335,7.000381218254841e-06,946.2422495071512
7504,4103.866137684014,1.0958835341362692e-05,946.2422385483161
7505,4328.665410984979,2.015715832008737e-05,946.2422183911577
7506,4537.190053805361,6.59687082988628e-05,946.2421524224494
7507,4521.951919401875,5.6963090802759595e-05,946.2420954593586
7508,4476.186553154942,4.014355025678134e-05,946.2420553158084
7509,4402.809828258878,2.707386055525214e-05,946.2420282419478
7510,4306.5877435242965,1.877072698310629e-05,946.2420094712206
7511,4193.807218497986,1.3587176601179044e-05,946.2419958840441
7512,4456.723925122054,3.590326684978339e-05,946.2419599807773
7513,4333.534986906868,2.0646565390241286e-05,946.241939334212
7514,4217.115958861295,1.4472251595849509e-05,946.2419248619603
7515,4114.9533437140735,1.1278275132427969e-05,946.2419135836851
7516,4033.514567026245,9.472130096806266e-06,946.241904111555
7517,3977.8085168635253,8.475643602584326e-06,946.2418956359116
7518,3951.047063122753,8.049046965342445e-06,946.2418875868646
7519,3756.943148775463,5.65489012128194e-06,946.2418819319745
7520,3606.515124041185,4.32857457067706e-06,946.2418776033998
7521,3509.747319941893,-4.5075405563978307e-05,946.2419226788054
7522,3472.7448141169066,-5.205420632302108e-05,946.2419747330117
7523,3497.2615106555622,-4.7368177844114785e-05,946.2420221011895
7524,3580.566221222936,4.134031355353252e-06,946.2420179671584
7525,3715.6622184060298,5.264398728199194e-06,946.2420127027594
7526,3891.842342231052,7.217303854291993e-06,946.2420054854557
7527,4095.533212602375,1.0814797258239661e-05,946.2419946706583
7528,4311.354446977876,1.9134170707155273e-05,946.2419755364876
7529,4523.301415368532,5.829409034671379e-05,946.2419172423972
7530,4650.428317704457,65.52238584377245,880.7195313986249
7531,4647.90946130099,45.755937357755975,834.9635940408689
7532,4622.624368916762,20.323007528167995,814.640586512701
7533,4566.921950250006,0.0001008966026558767,814.6404856160983
7534,4470.494873851008,3.958807958101447e-05,814.6404460280187
7535,4360.012346780431,2.3051352368743667e-05,814.6404229766662
7536,4249.50733107762,1.6009798941725354e-05,814.6404069668673
7537,4133.449060246042,1.1888408467397723e-05,814.6403950784588
7538,4026.3090136440055,9.429980231676398e-06,814.6403856484786
7539,3935.277854401071,7.897232165401157e-06,814.6403777512464
7540,3866.4476997250335,6.959999039532942e-06,814.6403707912475
7541,3824.383727456404,6.462115248913611e-06,814.6403643291322
7542,3811.79982994689,6.3336787311792034e-06,814.6403579954534
7543,3656.567809596894,4.8176294667414e-06,814.640353177824
7544,3539.923413480674,3.909899774540656e-06,814.6403492679242
7545,3468.887567133905,-5.2898604205562583e-05,814.6404021665285
7546,3447.6550279914018,-5.824565257021993e-05,814.640460412181
7547,3477.392165512761,-5.1326244896873007e-05,814.640511738426
7548,3556.181795882595,4.084351184489111e-06,814.6405076540748
7549,3679.113529364911,5.115094140114496e-06,814.6405025389806
7550,3838.515785201461,6.830075155748902e-06,814.6404957089055
7551,4024.3276665123217,9.823213711490408e-06,814.6404858856918
7552,4224.604852651364,1.6012993119492183e-05,814.6404698726985
7553,4426.150741168184,3.594854227989022e-05,814.6404339241561
7554,4581.396276813317,33.860008775817214,780.7804251483391
7555,4557.592657575888,20.36101627703653,760.4194088713026
7556,4510.06465951207,6.682512927933393e-05,760.4193420461735
7557,4415.256346077063,3.402396762919402e-05,760.4193080222057
7558,4299.051814597485,2.0403000355999024e-05,760.4192876192053
7559,4168.471085957137,-2.9233911365186127e-05,760.4193168531167
7560,4038.2052194679586,-3.456227252982242e-05,760.4193514153892
7561,3903.53604652934,-4.2148888136040775e-05,760.4193935642774
7562,3779.5858582712126,-5.257810345013475e-05,760.4194461423809
7563,3674.20353702653,-6.649551802618336e-05,760.4195126378988
7564,3594.07464546401,-8.346337999348146e-05,760.4195961012788
7565,3544.271256351577,-9.986610380015689e-05,760.4196959673826
7566,3527.908792679738,-0.00010801152292874705,760.4198039789055
7567,3316.5957082892273,-0.00014631379361374503,760.419950292699
7568,3152.1717536615347,-0.00022080664684594423,760.4201710993459
7569,3078.3712155506964,-31.504154054921813,791.9243251542679
7570,3102.9210250828955,-94.05299917041069,885.9773243246784
7571,3132.2658578559453,-90.65448744350797,976.6318117681865
7572,3163.961248447656,-20.513688149132637,997.1454999173191
7573,3307.7048711931675,-0.00013616032708533475,997.1456360776463
7574,3523.153591078878,-2.974210737854237e-05,997.1456658197536
7575,3774.8352670846075,6.396739284080619e-06,997.1456594230142
7576,4045.1829348591596,1.1012848609750549e-05,997.1456484101656
7577,4315.340604347789,2.46613635788768e-05,997.1456237488018
7578,4513.683108740051,52.88588388718753,944.2597398616144
7579,4509.453073422275,47.977383909190124,896.2823559524244
7580,4490.541465919659,25.21762515630421,871.0647307961201
7581,4444.588030160343,5.3462748267002536e-05,871.0646773333717
7582,4348.899643987412,-2.7807186591614047e-05,871.0647051405584
7583,4235.283033881806,-3.145814120172425e-05,871.0647365986996
7584,4118.0721656740325,-3.649006053532508e-05,871.0647730887601
7585,3992.4759891727213,-4.4070748115412165e-05,871.0648171595083
7586,3873.529727573371,-5.5267558601700816e-05,871.0648724270669
7587,3769.182274681669,-7.21646509850806e-05,871.0649445917179
7588,3686.3502769629217,-9.805163691565383e-05,871.0650426433548
7589,3630.457911492007,-0.00013698103868307668,871.0651796243934
